Date,SPY,AAPL,GOOGL,NVDA
2021-11-18,447.97064208984375,155.3256378173828,149.29730224609375,31.6185359954834
2021-11-19,447.16961669921875,157.96243286132812,148.38858032226562,32.92619323730469
2021-11-22,445.9107666015625,158.4248809814453,145.77357482910156,31.89903450012207
2021-11-23,446.5020751953125,158.80859375,145.2554473876953,31.689407348632812
2021-11-24,447.6941223144531,159.33001708984375,145.5922088623047,32.61574935913086
2021-11-26,437.70916748046875,154.28274536132812,141.66943359375,31.44684410095215
2021-11-29,443.078369140625,157.65744018554688,145.0048370361328,33.31650924682617
2021-11-30,434.45709228515625,162.63587951660156,141.38497924804688,32.617740631103516
2021-12-01,429.6314697265625,162.1144561767578,140.54202270507812,31.382802963256836
2021-12-02,436.2117919921875,161.1207275390625,142.44961547851562,32.07266616821289
2021-12-03,432.416259765625,159.23167419433594,141.4886016845703,30.642032623291016
2021-12-06,437.53741455078125,162.6555938720703,142.63792419433594,29.98712730407715
2021-12-07,446.5878601074219,168.42111206054688,146.73756408691406,32.37316131591797
2021-12-08,447.77044677734375,172.25830078125,147.6512451171875,31.773160934448242
2021-12-09,444.7472839355469,171.74664306640625,147.10523986816406,30.439373016357422
2021-12-10,448.9338684082031,176.557861328125,147.46690368652344,30.147859573364258
2021-12-13,444.95709228515625,172.90765380859375,145.29978942871094,28.114242553710938
2021-12-14,441.8957824707031,171.5203857421875,143.38720703125,28.289949417114258
2021-12-15,448.8004455566406,176.4102783203125,145.91204833984375,30.408428192138672
2021-12-16,444.8426513671875,169.48373413085938,143.92327880859375,28.33986473083496
2021-12-17,440.1081848144531,168.38177490234375,141.21310424804688,27.754838943481445
2021-12-20,435.4283752441406,167.01416015625,141.0955047607422,27.672977447509766
2021-12-21,443.1611633300781,170.20196533203125,142.95428466796875,29.02672576904297
2021-12-22,447.5921936035156,172.80923461914062,145.88613891601562,29.351184844970703
2021-12-23,450.3771667480469,173.43893432617188,146.38584899902344,29.590789794921875
2021-12-27,456.7509460449219,177.42367553710938,147.37225341796875,30.89362144470215
2021-12-28,456.3777160644531,176.4004364013672,146.15716552734375,30.271652221679688
2021-12-29,456.96148681640625,176.48898315429688,146.12527465820312,29.95118522644043
2021-12-30,455.6982421875,175.32798767089844,145.67242431640625,29.536876678466797
2021-12-31,454.54974365234375,174.70819091796875,144.32879638671875,29.362165451049805
2022-01-03,457.1815490722656,179.07659912109375,144.46778869628906,30.070985794067383
2022-01-04,457.0285339355469,176.8038330078125,143.87794494628906,29.241369247436523
2022-01-05,448.2525329589844,172.10086059570312,137.27735900878906,27.558168411254883
2022-01-06,447.8314514160156,169.2279052734375,137.24996948242188,28.131214141845703
2022-01-07,446.0609436035156,169.39515686035156,136.5220947265625,27.201759338378906
2022-01-10,445.5058898925781,169.41488647460938,138.16864013671875,27.354507446289062
2022-01-11,449.5636901855469,172.25830078125,139.2312774658203,27.77081298828125
