Date,AAPL,SPY,NVDA,AMZN
2024-03-11,171.93812561035156,504.8047180175781,85.7458267211914,171.9600067138672
2024-03-12,172.41587829589844,510.23504638671875,91.8828125,175.38999938964844
2024-03-13,170.3257598876953,509.4353332519531,90.85813903808594,176.55999755859375
2024-03-14,172.18695068359375,508.4282531738281,87.91510772705078,178.75
2024-03-15,171.80873107910156,504.9371032714844,87.80815124511719,174.4199981689453
2024-03-18,172.90357971191406,507.93798828125,88.42594909667969,174.47999572753906
2024-03-19,175.2524871826172,510.76068115234375,89.36863708496094,175.89999389648438
2024-03-20,177.830322265625,515.4849243164062,90.34231567382812,178.14999389648438
2024-03-21,170.5646209716797,517.1884155273438,91.40496063232422,178.14999389648438
2024-03-22,171.47035217285156,516.2078857421875,94.25802612304688,178.8699951171875
2024-03-25,170.04708862304688,514.7816772460938,94.97078704833984,179.7100067138672
2024-03-26,168.91241455078125,513.8309326171875,92.53059387207031,178.3000030517578
2024-03-27,172.49551391601562,518.1490478515625,90.22035217285156,179.8300018310547
2024-03-28,170.67408752441406,518.0499877929688,90.3263168334961,180.3800048828125
2024-04-01,169.2309112548828,517.1487426757812,90.33331298828125,180.97000122070312
2024-04-02,168.0465087890625,513.860595703125,89.42261505126953,180.69000244140625
2024-04-03,168.8527069091797,514.4251098632812,88.93477630615234,182.41000366210938
2024-04-04,168.026611328125,508.14599609375,85.87677001953125,180.0
2024-04-05,168.7830352783203,513.45458984375,87.97909545898438,185.07000732421875
2024-04-08,167.65835571289062,513.74169921875,87.10437774658203,185.19000244140625
2024-04-09,168.8726043701172,514.3359985351562,85.3259506225586,185.6699981689453
2024-04-10,166.99148559570312,509.1859130859375,87.01040649414062,185.9499969482422
2024-04-11,174.21737670898438,513.0286254882812,90.58623504638672,189.0500030517578
2024-04-12,175.72027587890625,505.9472961425781,88.15703582763672,186.1300048828125
2024-04-15,171.87841796875,499.6087341308594,85.97274017333984,183.6199951171875
2024-04-16,168.583984375,498.69757080078125,87.38628387451172,183.32000732421875
2024-04-17,167.21046447753906,495.74615478515625,84.00739288330078,181.27999877929688
2024-04-18,166.2549591064453,494.72601318359375,84.64318084716797,179.22000122070312
2024-04-19,164.2245635986328,490.4078674316406,76.17496490478516,174.6300048828125
2024-04-22,165.06060791015625,494.9241027832031,79.49187469482422,177.22999572753906
2024-04-23,166.11561584472656,500.79718017578125,82.39591979980469,179.5399932861328
2024-04-24,168.22567749023438,500.5594787597656,79.65082550048828,176.58999633789062
2024-04-25,169.09156799316406,498.6579284667969,82.60486602783203,173.6699981689453
2024-04-26,168.5043487548828,503.3821716308594,87.70618438720703,179.6199951171875
2024-04-29,172.68460083007812,505.16485595703125,87.7281723022461,180.9600067138672
2024-04-30,169.52951049804688,497.1624450683594,86.37361907958984,175.0
2024-05-01,168.5043487548828,495.548095703125,83.01371765136719,179.0
2024-05-02,172.21682739257812,500.1831359863281,85.78881072998047,184.72000122070312
2024-05-03,182.5181884765625,506.3830871582031,88.75983428955078,186.2100067138672
2024-05-06,180.85604858398438,511.6124267578125,92.10972595214844,188.6999969482422
2024-05-07,181.54278564453125,512.1769409179688,90.52424621582031,188.75999450683594
2024-05-08,181.88119506835938,512.2264404296875,90.38230895996094,188.0
2024-05-09,183.70260620117188,515.1778564453125,88.71784973144531,189.5
2024-05-10,182.4368438720703,515.8414916992188,89.84848022460938,187.47999572753906
2024-05-13,185.656005859375,515.9107055664062,90.36930847167969,186.57000732421875
2024-05-14,186.8021697998047,518.27783203125,91.32599639892578,187.07000732421875
2024-05-15,189.08450317382812,524.6956787109375,94.5988998413086,185.99000549316406
2024-05-16,189.2041015625,523.6160278320312,94.3280029296875,183.6300048828125
2024-05-17,189.23399353027344,524.3688354492188,92.44861602783203,184.6999969482422
2024-05-20,190.40008544921875,524.972900390625,94.74886322021484,183.5399932861328
2024-05-21,191.70570373535156,526.2603759765625,95.35466766357422,183.14999389648438
2024-05-22,190.2605438232422,524.7451782226562,94.91880798339844,183.1300048828125
2024-05-23,186.25401306152344,520.9122924804688,103.7649154663086,181.0500030517578
2024-05-24,189.3436279296875,524.35888671875,106.43403625488281,180.75
2024-05-28,189.3535919189453,524.725341796875,113.86357879638672,182.14999389648438
2024-05-29,189.652587890625,521.0509643554688,114.78727722167969,182.02000427246094
2024-05-30,190.6492462158203,517.5943603515625,110.46369934082031,179.32000732421875
2024-05-31,191.60601806640625,522.3087158203125,109.59698486328125,176.44000244140625
